,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
338,2020-08-13,119.47536613927936,85.97912852513987,166.51647461657043,119.47536613927936,119.47536613927936,6.085781359968801,6.085781359968801,6.085781359968801,-0.636115316123217,-0.636115316123217,-0.636115316123217,6.721896676092018,6.721896676092018,6.721896676092018,0.0,0.0,0.0,125.56114749924816
339,2020-08-14,120.00179333768892,88.53226492060827,165.6103718618536,120.00179333768892,120.00179333768892,5.685014328392855,5.685014328392855,5.685014328392855,-1.1376209723661217,-1.1376209723661217,-1.1376209723661217,6.822635300758977,6.822635300758977,6.822635300758977,0.0,0.0,0.0,125.68680766608178
340,2020-08-17,121.58107493291773,88.39274934755257,170.92225564703614,121.58107493291773,121.58107493291773,7.71733327830182,7.71733327830182,7.71733327830182,0.668832158160038,0.668832158160038,0.668832158160038,7.048501120141782,7.048501120141782,7.048501120141782,0.0,0.0,0.0,129.29840821121954
341,2020-08-18,122.10750213132728,88.5594128612442,167.50236970082653,122.10750213132728,122.10750213132728,6.816209540206408,6.816209540206408,6.816209540206408,-0.2938387474895818,-0.2938387474895818,-0.2938387474895818,7.11004828769599,7.11004828769599,7.11004828769599,0.0,0.0,0.0,128.92371167153368
342,2020-08-19,122.63392932973689,90.89689448113675,169.29097440865286,122.63392932973689,122.63392932973689,7.172760275402396,7.172760275402396,7.172760275402396,-0.00013406073039648415,-0.00013406073039648415,-0.00013406073039648415,7.172894336132794,7.172894336132794,7.172894336132794,0.0,0.0,0.0,129.8066896051393
343,2020-08-20,123.16035652814648,90.87558871150144,171.11883239045156,123.16035652814648,123.16035652814648,6.606930810997213,6.606930810997213,6.606930810997213,-0.6361153161206246,-0.6361153161206246,-0.6361153161206246,7.243046127117838,7.243046127117838,7.243046127117838,0.0,0.0,0.0,129.7672873391437
344,2020-08-21,123.686783726556,88.24413661362847,170.5773974492124,123.686783726556,123.686783726556,6.189367842537077,6.189367842537077,6.189367842537077,-1.1376209723681026,-1.1376209723681026,-1.1376209723681026,7.326988814905179,7.326988814905179,7.326988814905179,0.0,0.0,0.0,129.87615156909308
345,2020-08-24,125.26606532178475,90.63510398775938,173.80898070078038,125.26606532178475,125.26606532178475,8.397548845785835,8.397548845785835,8.397548845785835,0.6688321581638633,0.6688321581638633,0.6688321581638633,7.7287166876219695,7.7287166876219695,7.7287166876219695,0.0,0.0,0.0,133.66361416757059
346,2020-08-25,125.79249252019436,92.802940812487,174.28160558715973,125.79249252019436,125.79249252019436,7.6401211170593655,7.6401211170593655,7.6401211170593655,-0.2938387474912271,-0.2938387474912271,-0.2938387474912271,7.933959864550593,7.933959864550593,7.933959864550593,0.0,0.0,0.0,133.43261363725372
347,2020-08-26,126.31891971860395,97.21533649881944,172.1785817132443,126.31891971860395,126.31891971860395,8.183987180414634,8.183987180414634,8.183987180414634,-0.00013406073120755685,-0.00013406073120755685,-0.00013406073120755685,8.184121241145842,8.184121241145842,8.184121241145842,0.0,0.0,0.0,134.5029068990186
348,2020-08-27,126.84534691701356,94.07235184817443,176.43946971162057,126.84534691701356,126.84534691701356,7.847235701586336,7.847235701586336,7.847235701586336,-0.6361153161231888,-0.6361153161231888,-0.6361153161231888,8.483351017709525,8.483351017709525,8.483351017709525,0.0,0.0,0.0,134.6925826185999
349,2020-08-28,127.37177411542307,92.98729516971774,175.9632747455099,127.37177411542307,127.37177411542307,7.6969140446186675,7.6969140446186675,7.6969140446186675,-1.137620972366046,-1.137620972366046,-1.137620972366046,8.834535016984713,8.834535016984713,8.834535016984713,0.0,0.0,0.0,135.06868816004175
350,2020-08-31,128.95105571065181,101.58756555235337,179.59624994969818,128.95105571065181,128.95105571065181,10.87460380628378,10.87460380628378,10.87460380628378,0.6688321581604288,0.6688321581604288,0.6688321581604288,10.205771648123351,10.205771648123351,10.205771648123351,0.0,0.0,0.0,139.8256595169356
351,2020-09-01,129.47748290906142,98.95266470430899,179.3606225873598,129.47748290906142,129.47748290906142,10.468330437323704,10.468330437323704,10.468330437323704,-0.29383874748856054,-0.29383874748856054,-0.29383874748856054,10.762169184812263,10.762169184812263,10.762169184812263,0.0,0.0,0.0,139.94581334638514
352,2020-09-02,130.00391010747103,97.64770463951739,180.59191486410802,130.00391010747103,130.00391010747103,11.360282715700293,11.360282715700293,11.360282715700293,-0.00013406072939124697,-0.00013406072939124697,-0.00013406072939124697,11.360416776429684,11.360416776429684,11.360416776429684,0.0,0.0,0.0,141.36419282317132
353,2020-09-03,130.53033730588058,102.91434634581772,183.5319724159551,130.53033730588058,130.53033730588058,11.357006300953138,11.357006300953138,11.357006300953138,-0.6361153161231747,-0.6361153161231747,-0.6361153161231747,11.993121617076314,11.993121617076314,11.993121617076314,0.0,0.0,0.0,141.88734360683372
354,2020-09-04,131.0567645042902,104.99267665419393,184.09322709060123,131.0567645042902,131.0567645042902,11.513573193907446,11.513573193907446,11.513573193907446,-1.1376209723639892,-1.1376209723639892,-1.1376209723639892,12.651194166271436,12.651194166271436,12.651194166271436,0.0,0.0,0.0,142.57033769819762
355,2020-09-08,133.1624732979285,105.42296239504428,185.47447158438067,133.1624732979285,133.1624732979285,15.012088237690108,15.012088237690108,15.012088237690108,-0.29383874749020594,-0.29383874749020594,-0.29383874749020594,15.305926985180312,15.305926985180312,15.305926985180312,0.0,0.0,0.0,148.1745615356186
356,2020-09-09,133.6889004963381,107.60050009120435,189.88061074196824,133.6889004963381,133.6889004963381,15.908426552548033,15.908426552548033,15.908426552548033,-0.00013406072902929846,-0.00013406072902929846,-0.00013406072902929846,15.908560613277063,15.908560613277063,15.908560613277063,0.0,0.0,0.0,149.59732704888614
357,2020-09-10,134.21532769474766,110.19781188365323,190.26240340117386,134.21532769474766,134.21532769474766,15.822194826658308,15.822194826658308,15.822194826658308,-0.6361153161200057,-0.6361153161200057,-0.6361153161200057,16.458310142778313,16.458310142778313,16.458310142778313,0.0,0.0,0.0,150.03752252140598
358,2020-09-11,134.74175489315726,109.67338391151473,187.71737710946238,134.74175489315726,134.74175489315726,15.803413417238916,15.803413417238916,15.803413417238916,-1.1376209723659703,-1.1376209723659703,-1.1376209723659703,16.941034389604884,16.941034389604884,16.941034389604884,0.0,0.0,0.0,150.54516831039618
359,2020-09-14,136.32103648838597,114.54110742104572,200.64636899038334,136.32103648838597,136.32103648838597,18.52655285378949,18.52655285378949,18.52655285378949,0.6688321581633346,0.6688321581633346,0.6688321581633346,17.857720695626156,17.857720695626156,17.857720695626156,0.0,0.0,0.0,154.84758934217547
360,2020-09-15,136.84746368679558,112.46241391024071,195.8762429542863,136.84746368679558,136.84746368679558,17.655758916970193,17.655758916970193,17.655758916970193,-0.29383874749185124,-0.29383874749185124,-0.29383874749185124,17.949597664462043,17.949597664462043,17.949597664462043,0.0,0.0,0.0,154.50322260376578
361,2020-09-16,137.37389088520513,116.16373401787286,195.59774705552903,137.37389088520513,137.37389088520513,17.92069986650566,17.92069986650566,17.92069986650566,-0.00013406072721306638,-0.00013406072721306638,-0.00013406072721306638,17.920833927232874,17.920833927232874,17.920833927232874,0.0,0.0,0.0,155.29459075171079
362,2020-09-17,137.9003180836148,112.1117787469169,192.41009062230987,137.9003180836148,137.9003180836148,17.13031091203476,17.13031091203476,17.13031091203476,-0.6361153161199916,-0.6361153161199916,-0.6361153161199916,17.766426228154753,17.766426228154753,17.766426228154753,0.0,0.0,0.0,155.03062899564955
363,2020-09-18,138.42674530126837,113.58988388125606,196.40148544769104,138.42674530126837,138.42674530126837,16.346241606260314,16.346241606260314,16.346241606260314,-1.1376209723639135,-1.1376209723639135,-1.1376209723639135,17.483862578624226,17.483862578624226,17.483862578624226,0.0,0.0,0.0,154.7729869075287
364,2020-09-21,140.0060269542292,113.76047730846885,196.44449112374,140.0060269542292,140.0060269542292,16.550832528502465,16.550832528502465,16.550832528502465,0.6688321581636728,0.6688321581636728,0.6688321581636728,15.882000370338789,15.882000370338789,15.882000370338789,0.0,0.0,0.0,156.55685948273168
365,2020-09-22,140.53245417188285,114.16635326660831,196.63574221727606,140.53245417188285,140.53245417188285,14.82124258257683,14.82124258257683,14.82124258257683,-0.29383874748918476,-0.29383874748918476,-0.29383874748918476,15.115081330066014,15.115081330066014,15.115081330066014,0.0,0.0,0.0,155.3536967544597
366,2020-09-23,141.0588813895364,114.04843457505697,201.6591329157664,141.0588813895364,141.0588813895364,14.247288245680313,14.247288245680313,14.247288245680313,-0.00013406073065146606,-0.00013406073065146606,-0.00013406073065146606,14.247422306410964,14.247422306410964,14.247422306410964,0.0,0.0,0.0,155.30616963521672
367,2020-09-24,141.58530860719006,113.78109669972821,195.2702775861349,141.58530860719006,141.58530860719006,12.655943467070433,12.655943467070433,12.655943467070433,-0.6361153161199776,-0.6361153161199776,-0.6361153161199776,13.292058783190411,13.292058783190411,13.292058783190411,0.0,0.0,0.0,154.2412520742605
368,2020-09-25,142.11173582484363,114.55465393340526,193.72839407547443,142.11173582484363,142.11173582484363,11.12645725376869,11.12645725376869,11.12645725376869,-1.137620972366615,-1.137620972366615,-1.137620972366615,12.264078226135304,12.264078226135304,12.264078226135304,0.0,0.0,0.0,153.2381930786123
369,2020-09-28,143.69101747780448,112.25583191715579,197.076447467053,143.69101747780448,143.69101747780448,9.5878142202446,9.5878142202446,9.5878142202446,0.6688321581627533,0.6688321581627533,0.6688321581627533,8.918982062081847,8.918982062081847,8.918982062081847,0.0,0.0,0.0,153.2788316980491
370,2020-09-29,144.21744469545808,110.80996089245627,192.78373484646013,144.21744469545808,144.21744469545808,7.48635562632208,7.48635562632208,7.48635562632208,-0.2938387474908301,-0.2938387474908301,-0.2938387474908301,7.78019437381291,7.78019437381291,7.78019437381291,0.0,0.0,0.0,151.70380032178016
371,2020-09-30,144.74387191311166,109.56164456826583,192.071741068798,144.74387191311166,144.74387191311166,6.662067893721287,6.662067893721287,6.662067893721287,-0.00013406072883523397,-0.00013406072883523397,-0.00013406072883523397,6.662201954450122,6.662201954450122,6.662201954450122,0.0,0.0,0.0,151.40593980683295
372,2020-10-01,145.27029913076532,107.75251366498793,193.77828789299605,145.27029913076532,145.27029913076532,4.948145401072725,4.948145401072725,4.948145401072725,-0.6361153161199634,-0.6361153161199634,-0.6361153161199634,5.584260717192687,5.584260717192687,5.584260717192687,0.0,0.0,0.0,150.21844453183806
373,2020-10-02,145.79672634841896,108.32022868378712,188.74296707646496,145.79672634841896,145.79672634841896,3.4271315734227468,3.4271315734227468,3.4271315734227468,-1.1376209723645585,-1.1376209723645585,-1.1376209723645585,4.5647525457873055,4.5647525457873055,4.5647525457873055,0.0,0.0,0.0,149.2238579218417
374,2020-10-05,147.37600800137974,109.31414051449997,189.96561814210978,147.37600800137974,147.37600800137974,2.687414818915207,2.687414818915207,2.687414818915207,0.6688321581618338,0.6688321581618338,0.6688321581618338,2.0185826607533732,2.0185826607533732,2.0185826607533732,0.0,0.0,0.0,150.06342282029496
375,2020-10-06,147.90243521903335,107.89090386738762,187.01361916566736,147.90243521903335,147.90243521903335,1.0907389048507914,1.0907389048507914,1.0907389048507914,-0.2938387474904286,-0.2938387474904286,-0.2938387474904286,1.38457765234122,1.38457765234122,1.38457765234122,0.0,0.0,0.0,148.99317412388413
376,2020-10-07,148.42886243668698,108.93225766928333,189.47350812351112,148.42886243668698,148.42886243668698,0.873694707510089,0.873694707510089,0.873694707510089,-0.00013406072701899077,-0.00013406072701899077,-0.00013406072701899077,0.873828768237108,0.873828768237108,0.873828768237108,0.0,0.0,0.0,149.30255714419707
377,2020-10-08,148.9552896543406,110.83435998561839,192.07358835057116,148.9552896543406,148.9552896543406,-0.14435498427771878,-0.14435498427771878,-0.14435498427771878,-0.6361153161225277,-0.6361153161225277,-0.6361153161225277,0.491760331844809,0.491760331844809,0.491760331844809,0.0,0.0,0.0,148.81093467006286
378,2020-10-09,149.48171687199417,107.3607411093462,191.78232758497705,149.48171687199417,149.48171687199417,-0.8967497364004223,-0.8967497364004223,-0.8967497364004223,-1.1376209723645208,-1.1376209723645208,-1.1376209723645208,0.2408712359640984,0.2408712359640984,0.2408712359640984,0.0,0.0,0.0,148.58496713559376
379,2020-10-12,151.06099852495507,111.81195239872262,193.07049250252376,151.06099852495507,151.06099852495507,0.9251471897534992,0.9251471897534992,0.9251471897534992,0.6688321581609145,0.6688321581609145,0.6688321581609145,0.2563150315925848,0.2563150315925848,0.2563150315925848,0.0,0.0,0.0,151.98614571470856
380,2020-10-13,151.58742574260862,112.78370754681073,188.44508580322318,151.58742574260862,151.58742574260862,0.2033825746337467,0.2033825746337467,0.2033825746337467,-0.29383874749207395,-0.29383874749207395,-0.29383874749207395,0.49722132212582065,0.49722132212582065,0.49722132212582065,0.0,0.0,0.0,151.79080831724235
381,2020-10-14,152.11385296026225,108.99827795111743,193.852615316984,152.11385296026225,152.11385296026225,0.8394443790047795,0.8394443790047795,0.8394443790047795,-0.00013406072928429149,-0.00013406072928429149,-0.00013406072928429149,0.8395784397340638,0.8395784397340638,0.8395784397340638,0.0,0.0,0.0,152.95329733926704
382,2020-10-15,152.64028017791586,113.4543372632556,191.92236169574377,152.64028017791586,152.64028017791586,0.6342402870557433,0.6342402870557433,0.6342402870557433,-0.6361153161199354,-0.6361153161199354,-0.6361153161199354,1.2703556031756786,1.2703556031756786,1.2703556031756786,0.0,0.0,0.0,153.2745204649716
383,2020-10-16,153.16670739556943,113.8151670894765,192.85246215519916,153.16670739556943,153.16670739556943,0.637290255120973,0.637290255120973,0.637290255120973,-1.1376209723644828,-1.1376209723644828,-1.1376209723644828,1.774911227485456,1.774911227485456,1.774911227485456,0.0,0.0,0.0,153.8039976506904
384,2020-10-19,154.74598904853028,115.28637953779761,197.14422247770037,154.74598904853028,154.74598904853028,4.238493984697239,4.238493984697239,4.238493984697239,0.6688321581612526,0.6688321581612526,0.6688321581612526,3.569661826535987,3.569661826535987,3.569661826535987,0.0,0.0,0.0,158.98448303322752
385,2020-10-20,155.27241626618388,118.83871759080131,202.03203768274298,155.27241626618388,155.27241626618388,3.9120479886523047,3.9120479886523047,3.9120479886523047,-0.2938387474915633,-0.2938387474915633,-0.2938387474915633,4.205886736143868,4.205886736143868,4.205886736143868,0.0,0.0,0.0,159.1844642548362
386,2020-10-21,155.79884348383752,121.60935816439294,198.56512612991372,155.79884348383752,155.79884348383752,4.833799610960294,4.833799610960294,4.833799610960294,-0.0001340607274680594,-0.0001340607274680594,-0.0001340607274680594,4.833933671687762,4.833933671687762,4.833933671687762,0.0,0.0,0.0,160.6326430947978
387,2020-10-22,156.32527070149106,119.55692475955573,205.51501008264427,156.32527070149106,156.32527070149106,4.802745720244491,4.802745720244491,4.802745720244491,-0.6361153161193446,-0.6361153161193446,-0.6361153161193446,5.4388610363638366,5.4388610363638366,5.4388610363638366,0.0,0.0,0.0,161.12801642173557
388,2020-10-23,156.8516979191447,123.4775815557635,204.68456836887648,156.8516979191447,156.8516979191447,4.869585790130288,4.869585790130288,4.869585790130288,-1.1376209723644448,-1.1376209723644448,-1.1376209723644448,6.007206762494733,6.007206762494733,6.007206762494733,0.0,0.0,0.0,161.72128370927499
389,2020-10-26,158.43097957210554,130.12703883042974,206.61843928050317,158.43097957210554,158.43097957210554,8.056152635546393,8.056152635546393,8.056152635546393,0.6688321581590756,0.6688321581590756,0.6688321581590756,7.387320477387318,7.387320477387318,7.387320477387318,0.0,0.0,0.0,166.48713220765194
390,2020-10-27,158.95740678975918,127.939384579203,207.80282670036843,158.95740678975918,158.95740678975918,7.4215549108417544,7.4215549108417544,7.4215549108417544,-0.29383874749105277,-0.29383874749105277,-0.29383874749105277,7.715393658332807,7.715393658332807,7.715393658332807,0.0,0.0,0.0,166.37896170060094
391,2020-10-28,159.48383400741278,125.90741288574512,206.9418020740598,159.48383400741278,159.48383400741278,7.971816977817455,7.971816977817455,7.971816977817455,-0.00013406073090645908,-0.00013406073090645908,-0.00013406073090645908,7.9719510385483625,7.9719510385483625,7.9719510385483625,0.0,0.0,0.0,167.45565098523025
392,2020-10-29,160.0102612250664,124.87084329851349,210.054789656303,160.0102612250664,160.0102612250664,7.521452199638754,7.521452199638754,7.521452199638754,-0.6361153161193305,-0.6361153161193305,-0.6361153161193305,8.157567515758085,8.157567515758085,8.157567515758085,0.0,0.0,0.0,167.53171342470515
393,2020-10-30,160.53668844271996,126.67208756461662,208.75827942866812,160.53668844271996,160.53668844271996,7.1377264615046805,7.1377264615046805,7.1377264615046805,-1.1376209723623885,-1.1376209723623885,-1.1376209723623885,8.275347433867069,8.275347433867069,8.275347433867069,0.0,0.0,0.0,167.67441490422465
394,2020-11-02,162.1159700956808,130.62726884475728,210.16315915733853,162.1159700956808,162.1159700956808,8.955838618772665,8.955838618772665,8.955838618772665,0.6688321581629008,0.6688321581629008,0.6688321581629008,8.287006460609765,8.287006460609765,8.287006460609765,0.0,0.0,0.0,171.07180871445348
395,2020-11-03,162.64239731333444,128.5357015422419,212.32690987163772,162.64239731333444,162.64239731333444,7.914526603173718,7.914526603173718,7.914526603173718,-0.29383874749054223,-0.29383874749054223,-0.29383874749054223,8.208365350664259,8.208365350664259,8.208365350664259,0.0,0.0,0.0,170.55692391650817
396,2020-11-04,163.16882453098805,127.7056659687079,210.72162933893844,163.16882453098805,163.16882453098805,8.107613728671152,8.107613728671152,8.107613728671152,-0.0001340607290903159,-0.0001340607290903159,-0.0001340607290903159,8.107747789400241,8.107747789400241,8.107747789400241,0.0,0.0,0.0,171.2764382596592
397,2020-11-05,163.69525174864165,130.3637166954067,214.4797124640192,163.69525174864165,163.69525174864165,7.361936601302407,7.361936601302407,7.361936601302407,-0.6361153161218948,-0.6361153161218948,-0.6361153161218948,7.998051917424302,7.998051917424302,7.998051917424302,0.0,0.0,0.0,171.05718834994406
398,2020-11-06,164.2216789662953,132.32958000718037,213.03958681273656,164.2216789662953,164.2216789662953,6.7548271167464415,6.7548271167464415,6.7548271167464415,-1.1376209723643693,-1.1376209723643693,-1.1376209723643693,7.892448089110812,7.892448089110812,7.892448089110812,0.0,0.0,0.0,170.97650608304173
399,2020-11-09,165.80096061925607,133.26142139862148,213.39748729746867,165.80096061925607,165.80096061925607,8.395344286931577,8.395344286931577,8.395344286931577,0.6688321581619814,0.6688321581619814,0.6688321581619814,7.726512128769596,7.726512128769596,7.726512128769596,0.0,0.0,0.0,174.19630490618766
400,2020-11-10,166.3273878369097,136.06719437097783,216.50885373991008,166.3273878369097,166.3273878369097,7.464934289861183,7.464934289861183,7.464934289861183,-0.29383874749014066,-0.29383874749014066,-0.29383874749014066,7.7587730373513235,7.7587730373513235,7.7587730373513235,0.0,0.0,0.0,173.7923221267709
401,2020-11-11,166.85381505456326,135.9642962814912,219.28161601978505,166.85381505456326,166.85381505456326,7.849536049269396,7.849536049269396,7.849536049269396,-0.00013406072990131078,-0.00013406072990131078,-0.00013406072990131078,7.849670109999297,7.849670109999297,7.849670109999297,0.0,0.0,0.0,174.70335110383266
402,2020-11-12,167.38024227221692,134.4004286653119,215.51717861583688,167.38024227221692,167.38024227221692,7.369023754636806,7.369023754636806,7.369023754636806,-0.6361153161244592,-0.6361153161244592,-0.6361153161244592,8.005139070761265,8.005139070761265,8.005139070761265,0.0,0.0,0.0,174.74926602685372
403,2020-11-13,167.90666947938092,134.40265297736167,216.90081956311144,167.90666947938092,167.90666947938092,7.091155156098607,7.091155156098607,7.091155156098607,-1.137620972365052,-1.137620972365052,-1.137620972365052,8.228776128463657,8.228776128463657,8.228776128463657,0.0,0.0,0.0,174.99782463547953
404,2020-11-16,169.485951100873,135.84269874926966,218.91993309565467,169.485951100873,169.485951100873,9.97553381548831,9.97553381548831,9.97553381548831,0.6688321581623194,0.6688321581623194,0.6688321581623194,9.306701657325991,9.306701657325991,9.306701657325991,0.0,0.0,0.0,179.46148491636131
405,2020-11-17,170.01237830803703,136.46752427402967,220.11651414552415,170.01237830803703,170.01237830803703,9.49430492471603,9.49430492471603,9.49430492471603,-0.2938387474896301,-0.2938387474896301,-0.2938387474896301,9.78814367220566,9.78814367220566,9.78814367220566,0.0,0.0,0.0,179.50668323275306
406,2020-11-18,170.538805515201,141.4502106678721,222.7735906500673,170.538805515201,170.538805515201,10.317577013077436,10.317577013077436,10.317577013077436,-0.0001340607295393956,-0.0001340607295393956,-0.0001340607295393956,10.317711073806976,10.317711073806976,10.317711073806976,0.0,0.0,0.0,180.85638252827843
407,2020-11-19,171.065232722365,139.94078337110386,222.50124440186408,171.065232722365,171.065232722365,10.248197811958082,10.248197811958082,10.248197811958082,-0.6361153161218668,-0.6361153161218668,-0.6361153161218668,10.884313128079949,10.884313128079949,10.884313128079949,0.0,0.0,0.0,181.3134305343231
408,2020-11-20,171.59165992952904,143.50998345593496,225.34151837531434,171.59165992952904,171.59165992952904,10.337407622184585,10.337407622184585,10.337407622184585,-1.1376209723650141,-1.1376209723650141,-1.1376209723650141,11.4750285945496,11.4750285945496,11.4750285945496,0.0,0.0,0.0,181.92906755171362
409,2020-11-23,173.17094155102112,147.4367866545512,228.18772968713293,173.17094155102112,173.17094155102112,13.911924986488165,13.911924986488165,13.911924986488165,0.6688321581626575,0.6688321581626575,0.6688321581626575,13.243092828325507,13.243092828325507,13.243092828325507,0.0,0.0,0.0,187.0828665375093
410,2020-11-24,173.6973687581851,142.45159973314898,225.6561658309977,173.6973687581851,173.6973687581851,13.484186914508843,13.484186914508843,13.484186914508843,-0.2938387474912755,-0.2938387474912755,-0.2938387474912755,13.778025662000118,13.778025662000118,13.778025662000118,0.0,0.0,0.0,187.18155567269395
411,2020-11-25,174.2237959653491,145.61972632723723,226.2618085663473,174.2237959653491,174.2237959653491,14.258995489270237,14.258995489270237,14.258995489270237,-0.00013406073035047942,-0.00013406073035047942,-0.00013406073035047942,14.259129550000587,14.259129550000587,14.259129550000587,0.0,0.0,0.0,188.48279145461933
412,2020-11-27,175.27665037967714,148.05959685403326,230.93389145312395,175.27665037967714,175.27665037967714,13.863508849588008,13.863508849588008,13.863508849588008,-1.1376209723649762,-1.1376209723649762,-1.1376209723649762,15.001129821952984,15.001129821952984,15.001129821952984,0.0,0.0,0.0,189.14015922926515
413,2020-11-30,176.85593200116918,153.864350999668,235.5051146503563,176.85593200116918,176.85593200116918,16.05534716198516,16.05534716198516,16.05534716198516,0.6688321581604806,0.6688321581604806,0.6688321581604806,15.386515003824679,15.386515003824679,15.386515003824679,0.0,0.0,0.0,192.91127916315435
414,2020-12-01,177.38235920833316,151.99477806153283,232.69295195182517,177.38235920833316,177.38235920833316,14.99562568256708,14.99562568256708,14.99562568256708,-0.29383874748860894,-0.29383874748860894,-0.29383874748860894,15.28946443005569,15.28946443005569,15.28946443005569,0.0,0.0,0.0,192.37798489090022
415,2020-12-02,177.90878641549716,151.43319675834167,234.09084136309957,177.90878641549716,177.90878641549716,15.074316408297015,15.074316408297015,15.074316408297015,-0.0001340607285343362,-0.0001340607285343362,-0.0001340607285343362,15.07445046902555,15.07445046902555,15.07445046902555,0.0,0.0,0.0,192.98310282379418
416,2020-12-03,178.43521362266122,153.01413253935104,236.09307232240235,178.43521362266122,178.43521362266122,14.10673189469848,14.10673189469848,14.10673189469848,-0.6361153161244169,-0.6361153161244169,-0.6361153161244169,14.742847210822896,14.742847210822896,14.742847210822896,0.0,0.0,0.0,192.5419455173597
417,2020-12-04,178.9616408298252,151.13549913824193,228.97666467510606,178.9616408298252,178.9616408298252,13.16148443243584,13.16148443243584,13.16148443243584,-1.1376209723676782,-1.1376209723676782,-1.1376209723676782,14.29910540480352,14.29910540480352,14.29910540480352,0.0,0.0,0.0,192.12312526226103
418,2020-12-07,180.54092245131724,150.31277571464327,231.5773996300663,180.54092245131724,180.54092245131724,13.05265453080425,13.05265453080425,13.05265453080425,0.6688321581617908,0.6688321581617908,0.6688321581617908,12.38382237264246,12.38382237264246,12.38382237264246,0.0,0.0,0.0,193.5935769821215
419,2020-12-08,181.06734965848125,154.5267669369153,232.3014041302339,181.06734965848125,181.06734965848125,11.299795852368383,11.299795852368383,11.299795852368383,-0.2938387474902543,-0.2938387474902543,-0.2938387474902543,11.593634599858639,11.593634599858639,11.593634599858639,0.0,0.0,0.0,192.36714551084964
420,2020-12-09,181.59377686564528,148.71824107932724,232.51830874677074,181.59377686564528,181.59377686564528,10.75448650506747,10.75448650506747,10.75448650506747,-0.0001340607293453089,-0.0001340607293453089,-0.0001340607293453089,10.754620565796815,10.754620565796815,10.754620565796815,0.0,0.0,0.0,192.34826337071274
421,2020-12-10,182.1202040728093,147.4922346173059,230.1662365618901,182.1202040728093,182.1202040728093,9.249415027133569,9.249415027133569,9.249415027133569,-0.6361153161212477,-0.6361153161212477,-0.6361153161212477,9.885530343254818,9.885530343254818,9.885530343254818,0.0,0.0,0.0,191.36961909994287
422,2020-12-11,182.64663127997326,150.56845727010085,232.9180422602445,182.64663127997326,182.64663127997326,7.868511696890624,7.868511696890624,7.868511696890624,-1.13762097236764,-1.13762097236764,-1.13762097236764,9.006132669258266,9.006132669258266,9.006132669258266,0.0,0.0,0.0,190.5151429768639
423,2020-12-14,184.22591290146534,150.60057283457192,228.11112337505708,184.22591290146534,184.22591290146534,7.176794393215323,7.176794393215323,7.176794393215323,0.6688321581621288,0.6688321581621288,0.6688321581621288,6.507962235053194,6.507962235053194,6.507962235053194,0.0,0.0,0.0,191.40270729468065
424,2020-12-15,184.75234010862937,149.2176284846708,230.9760786987609,184.75234010862937,184.75234010862937,5.4929497680761905,5.4929497680761905,5.4929497680761905,-0.2938387474898528,-0.2938387474898528,-0.2938387474898528,5.786788515566044,5.786788515566044,5.786788515566044,0.0,0.0,0.0,190.24528987670556
425,2020-12-16,185.27876731579337,148.66517507264342,230.21914999490215,185.27876731579337,185.27876731579337,5.150621719399632,5.150621719399632,5.150621719399632,-0.00013406072752908792,-0.00013406072752908792,-0.00013406072752908792,5.150755780127161,5.150755780127161,5.150755780127161,0.0,0.0,0.0,190.429389035193
426,2020-12-17,185.80519452295735,147.7722102125862,233.40640789386916,185.80519452295735,185.80519452295735,3.978484126621677,3.978484126621677,3.978484126621677,-0.6361153161212338,-0.6361153161212338,-0.6361153161212338,4.61459944274291,4.61459944274291,4.61459944274291,0.0,0.0,0.0,189.78367864957903
427,2020-12-18,186.33162173012138,152.32128454834353,233.50552329138125,186.33162173012138,186.33162173012138,3.0529031769710326,3.0529031769710326,3.0529031769710326,-1.1376209723676023,-1.1376209723676023,-1.1376209723676023,4.190524149338635,4.190524149338635,4.190524149338635,0.0,0.0,0.0,189.3845249070924
428,2020-12-21,187.91090335161346,148.7315034214984,234.4893375370205,187.91090335161346,187.91090335161346,4.336885260112562,4.336885260112562,4.336885260112562,0.668832158162467,0.668832158162467,0.668832158162467,3.668053101950095,3.668053101950095,3.668053101950095,0.0,0.0,0.0,192.247788611726
429,2020-12-22,188.43733055877746,153.44894533783264,233.61709058333085,188.43733055877746,188.43733055877746,3.4592917270640315,3.4592917270640315,3.4592917270640315,-0.2938387474893422,-0.2938387474893422,-0.2938387474893422,3.7531304745533736,3.7531304745533736,3.7531304745533736,0.0,0.0,0.0,191.8966222858415
430,2020-12-23,188.9637577659415,152.98688901417663,235.4285432728656,188.9637577659415,188.9637577659415,3.9637900884266672,3.9637900884266672,3.9637900884266672,-0.00013406073096738759,-0.00013406073096738759,-0.00013406073096738759,3.9639241491576347,3.9639241491576347,3.9639241491576347,0.0,0.0,0.0,192.92754785436816
